2017 11 12 16 35 53 -118 -42 69500721
2017 11 12 16 35 54 -118 -42 69500721
2017 11 12 16 35 55 -112 10 69500721
2017 11 12 16 35 56 -113 -2 69500721
2017 11 12 16 35 57 -113 -2 140577458
2017 11 12 16 35 58 -113 -2 140577458
2017 11 12 16 35 59 -112 -12 140577458
2017 11 12 16 36 00 -112 -12 140577458
2017 11 12 16 36 01 -113 -17 140577458
2017 11 12 16 36 02 -113 -17 140577458
2017 11 12 16 36 03 -113 -17 140577458
2017 11 12 16 36 04 -110 -50 140577458
2017 11 12 16 36 05 -110 -50 140577458
2017 11 12 16 36 06 -117 -40 140577458
2017 11 12 16 36 07 -117 -40 140577458
2017 11 12 16 36 08 -117 -52 140577458
2017 11 12 16 36 09 -117 -52 140577458
2017 11 12 16 36 10 -117 -52 140577458
2017 11 12 16 36 11 -117 -52 140577458
2017 11 12 16 36 12 -117 -52 140577458
2017 11 12 16 36 13 -114 -17 140577458
2017 11 12 16 36 14 -114 -17 140577458
2017 11 12 16 36 15 -114 -17 140577458
2017 11 12 16 36 16 -114 -17 140577458
2017 11 12 16 36 17 -124 -25 140577458
2017 11 12 16 36 18 -124 -25 140577458
2017 11 12 16 36 19 -124 -25 140577458
2017 11 12 16 36 20 -124 -25 140577458
2017 11 12 16 36 21 -124 -25 140577458
2017 11 12 16 36 22 -121 -67 140577458
2017 11 12 16 36 23 -121 -67 140577458
2017 11 12 16 36 24 -117 -22 69500721
2017 11 12 16 36 25 -117 -22 69500721
2017 11 12 16 36 26 -117 -22 69500721
2017 11 12 16 36 27 -113 -72 69500721
2017 11 12 16 36 28 -113 -72 69500721
2017 11 12 16 36 29 -105 -35 68858419
2017 11 12 16 36 30 -105 -35 68858419
2017 11 12 16 36 31 -105 -35 68858419
2017 11 12 16 36 32 -104 -22 68858419
2017 11 12 16 36 33 -104 -22 68858419
2017 11 12 16 36 34 -108 -30 68858419
2017 11 12 16 36 35 -108 -60 140577458
2017 11 12 16 36 36 -108 -60 140577458
2017 11 12 16 36 37 -111 -47 140577458
2017 11 12 16 36 38 -111 -47 140577458
2017 11 12 16 36 39 -111 -47 140577458
2017 11 12 16 36 40 -110 -67 140577458
2017 11 12 16 36 41 -110 -67 140577458
2017 11 12 16 36 42 -110 -67 140577458
2017 11 12 16 36 43 -110 -67 140577458
2017 11 12 16 36 44 -110 -67 140577458
2017 11 12 16 36 45 -110 -67 140577458
2017 11 12 16 36 46 -109 -52 140577458
2017 11 12 16 36 47 -108 -57 140577458
2017 11 12 16 36 48 -108 -32 140577460
2017 11 12 16 36 49 -105 -70 140577460
2017 11 12 16 36 50 -105 -70 140577460
2017 11 12 16 36 51 -105 -70 140577460
2017 11 12 16 36 52 -105 27 69500721
2017 11 12 16 36 53 -105 27 69500721
2017 11 12 16 36 54 -107 5 69500721
2017 11 12 16 36 55 -107 5 69500721
2017 11 12 16 36 56 -107 5 69500721
2017 11 12 16 36 57 -106 0 69500721
2017 11 12 16 36 58 -106 0 69500721
2017 11 12 16 36 59 -107 22 69500721
2017 11 12 16 37 00 -107 22 69500721
2017 11 12 16 37 01 -111 -7 69500721
2017 11 12 16 37 02 -111 -7 69500721
2017 11 12 16 37 03 -111 -7 69500721
2017 11 12 16 37 04 -111 -25 69500721
2017 11 12 16 37 05 -111 -25 69500721
2017 11 12 16 37 06 -111 -25 69500721
2017 11 12 16 37 07 -110 -17 69500721
2017 11 12 16 37 08 -110 -17 69500721
2017 11 12 16 37 09 -110 -17 69500721
2017 11 12 16 37 10 -110 -17 69500721
2017 11 12 16 37 11 -110 -17 69500721
2017 11 12 16 37 12 -110 -17 69500721
2017 11 12 16 37 13 -106 15 69500721
2017 11 12 16 37 14 -106 15 69500721
2017 11 12 16 37 15 -106 15 69500721
2017 11 12 16 37 16 -106 15 69500721
2017 11 12 16 37 17 -106 15 69500721
2017 11 12 16 37 18 -106 15 69500721
2017 11 12 16 37 19 -106 15 69500721
2017 11 12 16 37 20 -106 15 69500721
2017 11 12 16 37 21 -106 15 69500721
2017 11 12 16 37 22 -106 15 69500721
2017 11 12 16 37 23 -108 42 69500721
2017 11 12 16 37 24 -108 42 69500721
2017 11 12 16 37 25 -108 42 69500721
2017 11 12 16 37 26 -110 -2 69500721
2017 11 12 16 37 27 -112 -12 69500721
2017 11 12 16 37 28 -112 -12 69500721
2017 11 12 16 37 29 -112 -12 69500721
2017 11 12 16 37 30 -113 -62 69500721
2017 11 12 16 37 31 -113 -62 69500721
2017 11 12 16 37 32 -112 -15 140577460
2017 11 12 16 37 33 -112 -15 140577460
2017 11 12 16 37 34 -112 -15 140577460
2017 11 12 16 37 35 -109 35 140577460
2017 11 12 16 37 36 -109 35 140577460
2017 11 12 16 37 37 -109 12 140577460
2017 11 12 16 37 38 -109 12 140577460
2017 11 12 16 37 39 -109 12 140577460
2017 11 12 16 37 40 -109 -15 140577460
2017 11 12 16 37 41 -109 -15 140577460
2017 11 12 16 37 42 -107 25 140577460
2017 11 12 16 37 43 -107 25 140577460
2017 11 12 16 37 44 -109 -7 140577460
2017 11 12 16 37 45 -109 -7 140577460
2017 11 12 16 37 46 -109 -7 140577460
2017 11 12 16 37 47 -109 -7 140577460
2017 11 12 16 37 48 -109 -7 140577460
2017 11 12 16 37 49 -110 -17 140577460
2017 11 12 16 37 50 -110 -17 140577460
2017 11 12 16 37 51 -108 -22 140577460
2017 11 12 16 37 52 -110 -27 140577460
2017 11 12 16 37 53 -110 -27 140577460
2017 11 12 16 37 54 -110 -27 140577460
2017 11 12 16 37 55 -113 -45 140577460
2017 11 12 16 37 56 -113 -45 140577460
2017 11 12 16 37 57 -113 -45 140577460
2017 11 12 16 37 58 -113 -45 140577460
2017 11 12 16 37 59 -112 -62 140577460
2017 11 12 16 38 00 -112 -62 140577460
2017 11 12 16 38 01 -113 -67 69500721
2017 11 12 16 38 02 -113 -67 69500721
2017 11 12 16 38 03 -113 -67 69500721
2017 11 12 16 38 04 -115 -57 69500721
2017 11 12 16 38 05 -115 -57 69500721
2017 11 12 16 38 06 -114 -57 69500721
2017 11 12 16 38 07 -114 -57 69500721
2017 11 12 16 38 08 -114 -57 69500721
2017 11 12 16 38 09 -114 -57 69500721
2017 11 12 16 38 10 -114 -57 69500721
